id,composition,target,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9
122,Na5Li17S6,0.0,-0.6507899761199951,-0.9886631965637207,-0.8186696171760559,-0.8417606949806213,-0.9868552088737488,-0.9768396615982056,-0.807843804359436,-1.0437244176864624,-0.9236882925033569,-0.9022929668426514
123,Li17S5N6,0.0,-0.7241684198379517,-0.7156202793121338,-0.7491162419319153,-1.0340352058410645,-0.9338100552558899,-0.8775675296783447,-0.934958815574646,-0.9282658696174622,-0.8567780256271362,-0.9224013090133667
124,Li2P6S1,0.0,-0.4039117097854614,-0.42599159479141235,-0.48046499490737915,-0.4992711544036865,-0.4572743773460388,-0.5159208178520203,-0.4601321816444397,-0.5233043432235718,-0.2539016008377075,-0.43172574043273926
125,Li2S6O1,0.0,-0.6657857298851013,-0.757645308971405,-0.8209381699562073,-0.8632763028144836,-0.7176186442375183,-0.844233512878418,-0.7706997394561768,-0.8013610243797302,-0.6587601900100708,-0.8918374180793762
126,Li17Te5S6,0.0,-1.1924219131469727,-1.2924593687057495,-1.2524487972259521,-1.3017953634262085,-1.3342441320419312,-1.3991161584854126,-1.3105318546295166,-1.2452526092529297,-1.3153619766235352,-1.307450771331787
127,Li17S6O5,0.0,-1.6598005294799805,-1.7310633659362793,-1.7211116552352905,-1.7133373022079468,-1.6717982292175293,-0.5921230316162109,-1.627530574798584,-1.5740057229995728,-0.9942504167556763,-1.546783685684204
128,Li1In1S2,0.0,-1.1380689144134521,-1.152742862701416,-1.1529878377914429,-1.2047265768051147,-1.2163662910461426,-1.1590991020202637,-1.1795510053634644,-1.1712148189544678,-1.147235631942749,-1.1671650409698486
129,Li2Pb19S15,0.0,-0.7729356288909912,-0.7490671277046204,-0.7668671607971191,-0.7903010249137878,-0.84627765417099,-0.6250448822975159,-0.7430910468101501,-0.7338176369667053,-0.7258920669555664,-0.7342349290847778
130,Li17S5I6,0.0,-1.2958481311798096,-1.490287184715271,-1.3653006553649902,-1.340794563293457,-1.4345438480377197,-1.329905390739441,-1.3608332872390747,-1.3067232370376587,-1.3056164979934692,-1.3597458600997925
131,Li1Sn2S5,0.0,-0.7781867980957031,-0.7479739189147949,-0.7829705476760864,-0.8639190793037415,-0.8176866173744202,-0.83611661195755,-0.7890212535858154,-0.7545790672302246,-0.7419876456260681,-0.7993274927139282
132,Li6S4N1,0.0,-0.9402402639389038,-0.8940851092338562,-0.844633162021637,-0.9936619997024536,-0.9211953282356262,-0.39360058307647705,-1.04381263256073,-0.9010307788848877,-0.0954970121383667,-0.7497953772544861
133,Sr6Li17S5,0.0,-0.5746039748191833,-0.8256589770317078,-0.6353064179420471,-0.6975569128990173,-0.8758729696273804,-0.7466524243354797,-0.7084633111953735,-0.8947999477386475,-0.8471423983573914,-0.6827103495597839
134,Li2S15I19,0.0,-0.2800496816635132,-0.07455062866210938,-0.26841890811920166,-0.07946312427520752,-0.3131875991821289,-0.09611475467681885,0.16813290119171143,-0.38913512229919434,-0.10388052463531494,-0.08112800121307373
135,Li1Si2S1,0.0,-0.48873019218444824,-0.4213278889656067,-0.42690199613571167,-0.5633329153060913,-0.6572879552841187,-0.5914173722267151,-0.6141154170036316,-0.5952135324478149,-0.5419179797172546,-0.3552694320678711
136,Li3S5F8,0.0,-1.7985830307006836,-1.9707777500152588,-2.18928599357605,-1.9822678565979004,-1.9218552112579346,-2.067507028579712,-1.6319804191589355,-1.7751351594924927,-1.9711319208145142,-1.890867829322815
137,Li6Ca4S1,0.0,-0.24582159519195557,-0.33889687061309814,-0.34940242767333984,-0.3697549104690552,-0.5761311650276184,-0.44641435146331787,-0.2641249895095825,-0.37929224967956543,-0.46395009756088257,-0.3751664161682129
138,Li2Ca19S15,0.0,-1.9883503913879395,-2.0576419830322266,-2.037846803665161,-2.038856029510498,-2.074007272720337,-1.247357726097107,-1.8925848007202148,-2.0234932899475098,-2.000864028930664,-1.7692961692810059
139,Li1Si2S5,0.0,-1.0191856622695923,-1.0005640983581543,-1.021339774131775,-1.137940526008606,-1.1031275987625122,-1.0200939178466797,-1.057974934577942,-0.9740591645240784,-1.0216094255447388,-1.0744624137878418
140,Li1B2S5,0.0,-0.8521682620048523,-0.8346198797225952,-0.8457445502281189,-0.9012028574943542,-0.867462694644928,-0.8757299780845642,-0.7762085795402527,-0.7857325673103333,-0.8426191210746765,-0.8803241848945618
141,Li2S19F15,0.0,-1.405646562576294,-1.222908854484558,-1.3646970987319946,-1.5804204940795898,-1.4993387460708618,-1.5622732639312744,-0.9561014771461487,-1.4715921878814697,-1.505469560623169,-1.3396450281143188
142,Sr1Li1S2,0.0,-1.6919960975646973,-1.7048790454864502,-1.7794654369354248,-1.7949702739715576,-1.7212717533111572,-1.6762467622756958,-1.7687838077545166,-1.5984703302383423,-1.6854932308197021,-1.6975722312927246
143,Li1Ge2S5,0.0,-0.7599272131919861,-0.7552496790885925,-0.7524245977401733,-0.838609516620636,-0.7962210774421692,-0.8088395595550537,-0.7805541753768921,-0.7792719006538391,-0.7643029093742371,-0.8466634750366211
144,Li1B1S2,0.0,-1.0391080379486084,-1.011749505996704,-1.0195584297180176,-1.0983948707580566,-1.096653938293457,-1.068770170211792,-1.0321476459503174,-1.019091248512268,-1.0500953197479248,-1.0512394905090332
145,Li1Pb2S5,0.0,-0.6432730555534363,-0.5492214560508728,-0.6464126110076904,-0.7049214243888855,-0.6691920161247253,-0.7054044008255005,-0.6943696737289429,-0.6209786534309387,-0.5653038620948792,-0.7584325075149536
146,Sr5Li17S6,0.0,-0.8188254237174988,-1.0852737426757812,-0.854723334312439,-0.9206910729408264,-1.0381908416748047,-0.9491021633148193,-0.9484280347824097,-1.119600772857666,-1.0730466842651367,-0.8682759404182434
147,Li2As1S2,0.0,-1.0207839012145996,-1.0314006805419922,-1.0150327682495117,-1.0752167701721191,-1.0828324556350708,-1.0906556844711304,-1.095227837562561,-1.0516924858093262,-1.042779564857483,-1.0536918640136719
148,Li3In8S5,0.0,-0.7187309861183167,-0.6539186239242554,-0.6159915328025818,-0.6537261009216309,-0.7501871585845947,-0.7158273458480835,-0.7515784502029419,-0.7126005291938782,-0.5944586992263794,-0.6991916298866272
149,Li3Ga8S5,0.0,-0.7220356464385986,-0.824770450592041,-0.7556492686271667,-0.8307498097419739,-0.8068652749061584,-0.8215867280960083,-0.8521043062210083,-0.8299660682678223,-0.5891392827033997,-0.6553149223327637
150,Li17Si6S5,0.0,-0.5517503619194031,-0.7351494431495667,-0.6505350470542908,-0.8637310266494751,-0.7886598110198975,-0.7547350525856018,-0.720099151134491,-0.773970901966095,-0.7388891577720642,-0.6015794277191162
151,Li6Al1S4,0.0,-1.5132838487625122,-1.5418543815612793,-1.542480230331421,-1.5365468263626099,-1.5253559350967407,-1.4525914192199707,-1.538379192352295,-1.495743989944458,-1.4666262865066528,-1.4893419742584229
152,Li3Se8S5,0.0,-0.4878312349319458,-0.5151593089103699,-0.5842874050140381,-0.6111055016517639,-0.5871083736419678,-0.5919287204742432,-0.49310779571533203,-0.6045129895210266,-0.5755985379219055,-0.34021568298339844
153,Li1Cd2S5,0.0,-0.6465786695480347,-0.5497593283653259,-0.608557403087616,-0.7165541052818298,-0.6255053281784058,-0.7269563674926758,-0.6988265514373779,-0.5796495676040649,-0.6454616189002991,-0.7009429335594177
154,Li3Ga5S8,0.0,-1.1622405052185059,-1.238816261291504,-1.2254284620285034,-1.2787121534347534,-1.2798850536346436,-1.2091044187545776,-1.2773492336273193,-1.1881744861602783,-1.2168885469436646,-1.2580490112304688
155,Li1S2I1,0.0,-0.7268194556236267,-0.6758332252502441,-0.7545484900474548,-0.516955554485321,-0.752600371837616,-0.6894355416297913,-0.39372289180755615,-0.6810153722763062,-0.5858532786369324,-0.6673729419708252
156,Li17In6S5,0.0,-0.6779336929321289,-0.7409761548042297,-0.6623699069023132,-0.8733212947845459,-0.7609504461288452,-0.8231697082519531,-0.7664415240287781,-0.7320340275764465,-0.6740313768386841,-0.7978371977806091
157,Li1Sn5S2,0.0,-0.5509779453277588,-0.3982710838317871,-0.34269893169403076,-0.442301869392395,-0.582128643989563,-0.40436995029449463,-0.4634993076324463,-0.4072631597518921,-0.34321343898773193,-0.41617006063461304
158,Na2Li1S5,0.0,-0.6321097016334534,-0.7402574419975281,-0.8932631611824036,-0.849984884262085,-0.9650890827178955,-0.8576846718788147,-0.877097487449646,-0.7441648840904236,-0.7504706382751465,-0.9702885746955872
159,Li3Ca8S5,0.0,-1.3123613595962524,-1.4606192111968994,-1.1120444536209106,-1.2426923513412476,-1.4470411539077759,-0.8251760005950928,-1.219721794128418,-1.4892200231552124,-1.2834409475326538,-1.0062649250030518
160,Li2P1S6,0.0,-0.8555946350097656,-0.8616886734962463,-0.8384593725204468,-0.920886218547821,-0.9624456763267517,-0.9153972864151001,-0.8512425422668457,-0.8651333451271057,-0.8760849833488464,-0.9074772596359253
161,Li17Sn6S5,0.0,-0.7018366456031799,-0.8118516802787781,-0.7865418195724487,-0.8787369132041931,-0.8233876824378967,-0.8278694748878479,-0.8274710178375244,-0.7843060493469238,-0.8090280294418335,-0.7227305173873901
162,Li2Zn15S19,0.0,-0.8392255902290344,-0.958260715007782,-0.9285522699356079,-1.0117422342300415,-1.0487788915634155,-0.847190260887146,-0.9499927759170532,-0.95569908618927,-0.9808839559555054,-0.9896442890167236
163,Li6Hg1S4,0.0,-1.2390090227127075,-1.2350682020187378,-1.1804492473602295,-1.3275260925292969,-1.3525341749191284,-1.2780427932739258,-1.3053557872772217,-1.2211741209030151,-1.2048323154449463,-1.289341926574707
164,Li17S19,0.0,-1.0688855648040771,-1.0755665302276611,-1.1409032344818115,-1.2328904867172241,-1.1831603050231934,-1.1979941129684448,-1.112593650817871,-1.0844076871871948,-1.0641083717346191,-1.111839771270752
165,Li1Pb1S2,0.0,-0.9706116914749146,-0.8999913930892944,-0.9539019465446472,-1.0035319328308105,-1.0314819812774658,-1.0630300045013428,-1.0325515270233154,-0.9582617282867432,-1.038257360458374,-1.055822491645813
166,Li3As5S8,0.0,-0.693439245223999,-0.7063306570053101,-0.7334223389625549,-0.7210443019866943,-0.7693533897399902,-0.7157219052314758,-0.7798159122467041,-0.7193758487701416,-0.7215163707733154,-0.7557451725006104
167,Li1S1N2,0.0,-0.18093466758728027,-0.23938417434692383,-0.2524893283843994,-0.5592663288116455,-0.38549792766571045,-0.23568272590637207,-0.23759961128234863,-0.38792288303375244,-0.213112473487854,-0.0685126781463623
168,Li1Mg1S2,0.0,-1.3100323677062988,-1.3294405937194824,-1.3269286155700684,-1.3702208995819092,-1.3266239166259766,-0.7848548889160156,-1.3757458925247192,-1.2254877090454102,-1.2905097007751465,-1.292124629020691
169,Li1P2S5,0.0,-0.6935884952545166,-0.6950356960296631,-0.6729066967964172,-0.7650390863418579,-0.7673192024230957,-0.7419123649597168,-0.7232509255409241,-0.6824074983596802,-0.6991600394248962,-0.7055245041847229
170,Li3S8F5,0.0,-1.260934591293335,-1.325698733329773,-1.6611515283584595,-1.4237713813781738,-1.2931993007659912,-1.60820734500885,-0.840547502040863,-1.2466988563537598,-1.3690502643585205,-1.4176840782165527
171,Li1In2S1,0.0,-0.6009562611579895,-0.5594601631164551,-0.32315266132354736,-0.586398720741272,-0.6532759666442871,-0.671382486820221,-0.6381481289863586,-0.6259133219718933,-0.5345490574836731,-0.6352384090423584
172,Li3S2,0.0,-1.4150630235671997,-1.4365383386611938,-1.372093915939331,-1.4387128353118896,-1.4118815660476685,-1.37932550907135,-1.3830825090408325,-1.2560994625091553,-1.3684989213943481,-1.3091658353805542
173,Li3P5S8,0.0,-0.7620857357978821,-0.76577228307724,-0.7678535580635071,-0.8416521549224854,-0.8265736699104309,-0.8380904793739319,-0.8227142095565796,-0.8181329965591431,-0.7810221910476685,-0.8079569935798645
174,Li3Ge8S5,0.0,-0.6342635750770569,-0.5441039204597473,-0.600862979888916,-0.6340345740318298,-0.6759151220321655,-0.636554479598999,-0.6018820405006409,-0.5791399478912354,-0.579187273979187,-0.5322654247283936
175,Ba2Li1S5,0.0,-1.0979456901550293,-1.41433584690094,-1.4875962734222412,-1.2174170017242432,-1.4970794916152954,-0.6774027347564697,-1.425244927406311,-1.4767365455627441,-1.4289343357086182,-1.458303689956665
176,Li1Ge1S2,0.0,-0.9953618049621582,-0.9892043471336365,-1.0345191955566406,-1.1198770999908447,-1.1319797039031982,-1.064374566078186,-1.0533955097198486,-1.0538536310195923,-1.0381450653076172,-1.0625107288360596
177,Li1Te2S1,0.0,-0.4585644006729126,-0.6292231678962708,-0.5670822262763977,-0.7029258012771606,-0.5792686343193054,-0.6970824599266052,-0.7175989151000977,-0.6501767039299011,-0.6569359302520752,-0.367364764213562
178,Li2B2S1,0.0,-0.23252630233764648,-0.4451172351837158,-0.40984678268432617,-0.11084353923797607,-0.5584688186645508,-0.45074838399887085,-0.5673494935035706,-0.4089435338973999,0.4422053098678589,-0.24830937385559082
179,Sr15Li2S19,0.0,-2.0430729389190674,-2.0425214767456055,-2.061190366744995,-2.0472140312194824,-2.013666868209839,-1.7016059160232544,-2.056056022644043,-1.8297133445739746,-2.0980656147003174,-2.018075942993164
180,Li1Sn2S1,0.0,-0.6525585055351257,-0.5706819295883179,-0.46690183877944946,-0.5872842669487,-0.6914801001548767,-0.6862927675247192,-0.6863929629325867,-0.5913819670677185,-0.5781978964805603,-0.5649202466011047
181,Li6P1S4,0.0,-1.2517145872116089,-1.3554396629333496,-1.2805486917495728,-1.2470752000808716,-1.3469213247299194,-1.3157174587249756,-1.2361135482788086,-1.3031880855560303,-1.2705274820327759,-1.282261610031128
182,Li6Ge1S4,0.0,-1.3294893503189087,-1.2923882007598877,-1.3301270008087158,-1.3713680505752563,-1.3496026992797852,-1.3626259565353394,-1.334677815437317,-1.3631476163864136,-1.281615138053894,-1.3186697959899902
183,Li1C2S1,0.0,-0.17345058917999268,-0.08347582817077637,-0.09817278385162354,-0.08662867546081543,-0.39496445655822754,-0.40025973320007324,-0.20753192901611328,-0.07281160354614258,-0.36160337924957275,-0.18369412422180176
184,Li2Si6S1,0.0,-0.20900726318359375,-0.12550997734069824,-0.1773824691772461,-0.28129494190216064,-0.3120560646057129,-0.22391891479492188,-0.23538076877593994,-0.2882639169692993,-0.0012396574020385742,-0.18357515335083008
185,Li6Te4S1,0.0,-1.05136239528656,-1.0899009704589844,-1.02947998046875,-1.0823018550872803,-1.1336840391159058,-1.0982650518417358,-1.1080515384674072,-1.0335272550582886,-1.1044224500656128,-1.0235702991485596
186,Li6S1I4,0.0,-1.2674838304519653,-1.3646725416183472,-1.3494681119918823,-1.2676489353179932,-1.3393856287002563,-1.363969326019287,-1.304768681526184,-1.2518283128738403,-1.2765636444091797,-1.3500843048095703
187,Li6Hg4S1,0.0,-0.4171590209007263,-0.413865327835083,-0.28939366340637207,-0.5191977024078369,-0.43859386444091797,-0.5270753502845764,-0.45854872465133667,-0.42894208431243896,-0.4325786232948303,-0.4390909671783447
188,Li1As5S2,0.0,-0.40649574995040894,-0.3670780658721924,-0.2146066427230835,-0.43716806173324585,-0.42430800199508667,-0.3355504274368286,-0.3682711124420166,-0.3927934169769287,-0.2675372362136841,-0.41161996126174927
189,Li6P4S1,0.0,-0.6111974120140076,-0.6427544355392456,-0.6742696166038513,-0.6895949840545654,-0.7360280752182007,-0.5954628586769104,-0.6880411505699158,-0.654934287071228,-0.676556408405304,-0.5789724588394165
190,Li17Te6S5,0.0,-1.1746984720230103,-1.2513816356658936,-1.2202272415161133,-1.2600332498550415,-1.30084228515625,-1.3436279296875,-1.2768865823745728,-1.221483826637268,-1.290773630142212,-1.272334098815918
191,Li3Al5S8,0.0,-1.5290981531143188,-1.473275899887085,-1.571075677871704,-1.5910460948944092,-1.5601589679718018,-1.500745177268982,-1.558737874031067,-1.4576843976974487,-1.5043678283691406,-1.5155448913574219
192,Sr8Li3S5,0.0,-1.4235129356384277,-1.4653716087341309,-1.1516482830047607,-1.2389286756515503,-1.4110885858535767,-1.063191533088684,-1.1944139003753662,-1.4461870193481445,-1.2645894289016724,-0.9772704839706421
193,Li2Al15S19,0.0,-1.4501694440841675,-1.373263955116272,-1.4319558143615723,-1.5349040031433105,-1.4696863889694214,-1.3514052629470825,-1.4219329357147217,-1.2891900539398193,-1.4078056812286377,-1.3589797019958496
194,Li2Hg6S1,0.0,-0.24609506130218506,-0.2214733362197876,-0.054883360862731934,-0.2800571918487549,-0.28253018856048584,-0.2385697364807129,-0.27884137630462646,-0.2250145673751831,0.04654347896575928,0.28713691234588623
195,Sr5Li1S2,0.0,-0.9348660707473755,-0.8868086338043213,-0.8302034735679626,-0.8012927174568176,-1.057907223701477,-0.4104035496711731,-0.8315891027450562,-0.9760766625404358,-0.829001247882843,-0.6770350337028503
196,Li17P5S6,0.0,-0.9258682727813721,-1.0063226222991943,-0.9544658660888672,-1.0308244228363037,-0.9718865156173706,-1.0486583709716797,-0.9947292804718018,-1.0019830465316772,-1.0224997997283936,-0.9784364700317383
197,Li2As1S6,0.0,-0.7604453563690186,-0.8006777763366699,-0.7119719982147217,-0.8535153269767761,-0.7775110006332397,-0.77684086561203,-0.7922682762145996,-0.7684376239776611,-0.7779783010482788,-0.7827361226081848
198,Li3Mg8S5,0.0,-0.9951106309890747,-1.1115717887878418,-0.9075214862823486,-1.1250275373458862,-1.0672663450241089,-0.8338221311569214,-1.0106043815612793,-1.2417713403701782,-0.9641226530075073,-0.7578051090240479
199,Li2Ge15S19,0.0,-0.6544756293296814,-0.645656168460846,-0.6769639253616333,-0.7787984013557434,-0.7942939400672913,-0.6781055927276611,-0.6771631240844727,-0.6524515151977539,-0.6759516000747681,-0.7138103246688843
200,Li1S17,0.0,-0.1967085599899292,0.01738417148590088,-0.2604048252105713,-0.10111498832702637,-0.17020893096923828,-0.20596349239349365,-0.3240797519683838,-0.1079932451248169,-0.20647013187408447,-0.18664896488189697
201,Li1Hg2S1,0.0,-0.20048034191131592,-0.37316203117370605,0.05275404453277588,-0.32655370235443115,-0.49438905715942383,-0.3677253723144531,-0.4704083800315857,-0.45869648456573486,-0.015471100807189941,0.41355788707733154
202,Li2S6I1,0.0,-0.7264208197593689,-0.7309091687202454,-0.7484486699104309,-0.831454873085022,-0.7506544589996338,-0.8126798868179321,-0.8005200624465942,-0.7189939022064209,-0.7184516191482544,-0.8231610059738159
203,Li1Si1S2,0.0,-1.2082022428512573,-1.1856462955474854,-1.2395339012145996,-1.29997980594635,-1.315334677696228,-1.2556709051132202,-1.2445659637451172,-1.2037407159805298,-1.230743408203125,-1.2326234579086304
204,Li6S1F4,0.0,-2.543694496154785,-2.654280185699463,-2.653618574142456,-2.4989490509033203,-2.719481945037842,-2.4472687244415283,-2.5961110591888428,-2.4983747005462646,-2.605137348175049,-2.601228952407837
205,Li2Al1S2,0.0,-1.4965858459472656,-1.4163223505020142,-1.514793038368225,-1.482621192932129,-1.4619641304016113,-1.4614484310150146,-1.5389010906219482,-1.4400122165679932,-1.4274473190307617,-1.4075373411178589
206,Li1C2S5,0.0,-0.3513895273208618,-0.20956099033355713,-0.32982444763183594,-0.5191855430603027,-0.3412055969238281,-0.1511780023574829,-0.08383846282958984,-0.29455363750457764,-0.1045370101928711,-0.2314128875732422
207,Sr2Li2S1,0.0,-0.6091485023498535,-0.7728341221809387,-0.7504066228866577,-0.8088018298149109,-1.063839077949524,-0.7555489540100098,-0.7261282801628113,-0.9003629088401794,-0.9097062349319458,-0.743500828742981
208,Li6B4S1,0.0,-0.1655714511871338,-0.34063899517059326,-0.25789713859558105,0.13138210773468018,-0.3812333345413208,-0.29237794876098633,-0.32386767864227295,-0.1326277256011963,-0.07256639003753662,-0.1488785743713379
209,Li2S15F19,0.0,-1.7907885313034058,-1.5302494764328003,-1.6437212228775024,-1.823164939880371,-1.788610577583313,-1.7697373628616333,-1.4209680557250977,-1.6782233715057373,-1.748460054397583,-1.5735492706298828
210,Li2Cd6S1,0.0,-0.29081523418426514,-0.2728196382522583,-0.21159720420837402,-0.2996678352355957,-0.32033848762512207,-0.27595221996307373,-0.17266738414764404,-0.31886208057403564,-0.27854466438293457,-0.19666433334350586
211,Li1Te2S5,0.0,-0.38720524311065674,-0.2785942554473877,-0.5298710465431213,-0.45911163091659546,-0.3560551404953003,-0.47563743591308594,-0.24093997478485107,-0.4647212028503418,-0.44806915521621704,-0.37959396839141846
212,Li2S2Cl1,0.0,-1.0928194522857666,-1.2219408750534058,-1.0516529083251953,-1.015542984008789,-1.1968978643417358,-1.2193585634231567,-1.055251955986023,-1.1045705080032349,-0.677571177482605,-1.1301209926605225
213,Li2Ge6S1,0.0,-0.29603004455566406,-0.19326508045196533,-0.20343101024627686,-0.31198251247406006,-0.33293473720550537,-0.3080277442932129,-0.3194150924682617,-0.2674671411514282,-0.22285354137420654,-0.277213454246521
214,Li6S5,0.0,-1.2411863803863525,-1.257623314857483,-1.2262824773788452,-1.3203816413879395,-1.2936152219772339,-1.2233407497406006,-1.1951632499694824,-1.1582258939743042,-1.2235784530639648,-1.1884002685546875
215,Li6B1S4,0.0,-1.29811692237854,-1.3043791055679321,-1.263286828994751,-1.3307119607925415,-1.3936926126480103,-1.3040846586227417,-1.2632944583892822,-1.2832295894622803,-1.2526177167892456,-1.3221542835235596
216,Li1Zn2S5,0.0,-0.758109450340271,-0.7802513837814331,-0.7558566927909851,-0.829109251499176,-0.7281135320663452,-0.8236296772956848,-0.7293431162834167,-0.6714450716972351,-0.7217226028442383,-0.778813362121582
217,Li17S11,0.0,-1.4339567422866821,-1.458789348602295,-1.3984586000442505,-1.4588127136230469,-1.4370094537734985,-1.4095731973648071,-1.4135171175003052,-1.2699508666992188,-1.3868377208709717,-1.3327871561050415
218,Li6Al4S1,0.0,-0.2853529453277588,-0.41139131784439087,-0.3593062162399292,-0.4990076422691345,-0.4848363995552063,-0.38571596145629883,-0.3423275947570801,-0.44951361417770386,-0.4391710162162781,-0.357763409614563
219,Li6Ga4S1,0.0,-0.39560580253601074,-0.4787660241127014,-0.4582676887512207,-0.5599851012229919,-0.5193536877632141,-0.5664288401603699,-0.470323383808136,-0.5460575222969055,-0.5109267234802246,-0.4898598790168762
220,Li3S5O8,0.0,-1.5993773937225342,-1.583031177520752,-1.7240893840789795,-1.7913538217544556,-1.7919644117355347,-1.7388497591018677,-1.7393031120300293,-1.4321590662002563,-1.8268463611602783,-1.6918209791183472
221,Li17B6S5,0.0,-0.3300210237503052,-0.5858752727508545,-0.2379000186920166,-0.48421424627304077,-0.6145163774490356,-0.3159385919570923,-0.48137426376342773,-0.527723491191864,0.3336453437805176,-0.33319902420043945
222,Li17As6S5,0.0,-0.9211856126785278,-0.9240925312042236,-0.8830406069755554,-0.9740337133407593,-0.9699326753616333,-1.0504395961761475,-1.007893681526184,-0.9730744361877441,-0.9846369028091431,-0.9232389330863953
223,Li3S5I8,0.0,-0.4152427315711975,-0.41923028230667114,-0.35340261459350586,0.07249367237091064,-0.4887625575065613,-0.407412588596344,0.00014698505401611328,-0.49323177337646484,-0.23307907581329346,-0.1453779935836792
224,Li2Ga6S1,0.0,-0.40464210510253906,-0.3466278314590454,-0.3281363248825073,-0.40541183948516846,-0.39521217346191406,-0.4485200047492981,-0.3503990173339844,-0.4213520884513855,-0.36346685886383057,-0.38354241847991943
225,Li3P8S5,0.0,-0.6218392848968506,-0.5459735989570618,-0.49093854427337646,-0.6639773845672607,-0.614346981048584,-0.7367538213729858,-0.6193784475326538,-0.6439206004142761,-0.5519252419471741,-0.527316689491272
226,Li1S5I2,0.0,-0.5518981218338013,-0.45291513204574585,-0.6053628921508789,-0.42610931396484375,-0.5822115540504456,-0.5230780839920044,-0.2530958652496338,-0.553851306438446,-0.5290272831916809,-0.5854061841964722
227,Li2B15S19,0.0,-0.8350297212600708,-0.8606337308883667,-0.8355537056922913,-0.9216426610946655,-0.7989288568496704,-0.7375364899635315,-0.6733018159866333,-0.749733030796051,-0.7971846461296082,-0.846936047077179
228,Li3Zn5S8,0.0,-1.092451810836792,-1.0702965259552002,-1.0339255332946777,-1.1367220878601074,-1.127351999282837,-1.0349907875061035,-1.053810954093933,-1.0907483100891113,-1.1186046600341797,-1.10995352268219
229,Na2Li2S1,0.0,-0.43102574348449707,-0.7143518924713135,-0.6271901726722717,-0.554782509803772,-0.816446840763092,-0.7980635762214661,-0.19381678104400635,-0.8643102049827576,-0.7017422318458557,-0.7674797177314758
230,Li1S1Cl2,0.0,-0.9819912910461426,-1.1103525161743164,-1.028989315032959,-1.1250287294387817,-1.1674212217330933,-1.2130025625228882,-0.9152272939682007,-1.0612847805023193,-0.916745662689209,-1.0290939807891846
231,Li1Mg2S5,0.0,-0.8680845499038696,-1.0160777568817139,-0.9999229907989502,-0.9210817813873291,-1.0949599742889404,-0.7835895419120789,-1.0508061647415161,-0.8024069666862488,-0.9744758605957031,-1.0602729320526123
232,Ba6Li2S1,0.0,-0.18363440036773682,-0.34572041034698486,-0.22747313976287842,-0.3094674348831177,-0.40998268127441406,-0.4201645851135254,-0.2978396415710449,-0.26805317401885986,-0.32557034492492676,-0.3563157320022583
233,Li1S2F1,0.0,-1.1536065340042114,-1.252949595451355,-1.502923607826233,-0.9560573101043701,-1.302972435951233,-1.5244060754776,-0.942049503326416,-1.1634325981140137,-1.311609148979187,-1.348488688468933
234,Li3Ge5S8,0.0,-0.8738629221916199,-0.885637640953064,-0.9201544523239136,-0.9922394752502441,-1.0522260665893555,-0.9490751028060913,-0.9422102570533752,-0.9428063631057739,-0.9377742409706116,-0.9440819025039673
235,Li17Ca5S6,0.0,-0.7932024002075195,-1.0834718942642212,-0.8000773787498474,-0.9279302358627319,-1.0098265409469604,-0.9222646951675415,-0.9068796634674072,-1.0956828594207764,-1.1016590595245361,-0.86346036195755
236,Li3Si5S8,0.0,-1.0958811044692993,-1.1107122898101807,-1.1537296772003174,-1.1506338119506836,-1.2201926708221436,-1.1820865869522095,-1.1119043827056885,-1.1073741912841797,-1.1276758909225464,-1.106276035308838
237,Li17Zn6S5,0.0,-0.5576624870300293,-0.6532701849937439,-0.6541318893432617,-0.8466021418571472,-0.7241043448448181,-0.7255575656890869,-0.6614669561386108,-0.7430235147476196,-0.5949618220329285,0.13774621486663818
238,Na1Li1S2,0.0,0.01803600788116455,-0.3184800148010254,-0.994768500328064,-1.0250498056411743,-1.0408287048339844,-0.31558072566986084,-0.9204622507095337,-0.9344300627708435,-0.5312492251396179,-1.0802518129348755
239,Li2Si15S19,0.0,-0.9328993558883667,-0.9113770723342896,-0.8868219256401062,-1.0034444332122803,-1.0326273441314697,-0.9387722015380859,-0.8498959541320801,-0.8135135769844055,-0.8616716265678406,-0.8750613331794739
240,Na4Li6S1,0.0,-0.13699829578399658,-0.21964871883392334,-0.3267554044723511,-0.2158564329147339,-0.43206506967544556,-0.39883625507354736,0.013001441955566406,-0.16726601123809814,0.12009704113006592,-0.17477822303771973
241,Li17Ga6S5,0.0,-0.6457425951957703,-0.8200716376304626,-0.7274227142333984,-0.8769943714141846,-0.7694407105445862,-0.8555464148521423,-0.7894050478935242,-0.8427090644836426,-0.5884029269218445,-0.6660021543502808
242,Li2In19S15,0.0,-0.7761973142623901,-0.6958719491958618,-0.7598084211349487,-0.7360048294067383,-0.8509498238563538,-0.5142304301261902,-0.7821955680847168,-0.7179706692695618,-0.6821054816246033,-0.7404847145080566
243,Sr4Li6S1,0.0,-0.22280430793762207,-0.309573769569397,-0.36989569664001465,-0.3540921211242676,-0.61867755651474,-0.41666144132614136,-0.27293097972869873,-0.4121246337890625,-0.4824705123901367,-0.3435145616531372
